mon,day,hour,min,weather,tem,weekday,dor,teab,cnt
3,30,10,30,1,25,1,59,48,107
3,30,10,40,1,25,1,67,40,107
3,30,10,50,1,25,1,75,45,120
3,30,11,0,1,25,1,75,40,115
3,30,11,10,1,25,1,68,36,104
3,30,11,20,1,25,1,56,50,106
3,30,11,30,1,26,1,72,70,142
3,30,11,40,1,26,1,66,250,316
3,30,11,50,1,26,1,69,249,318
3,30,12,0,1,26,1,53,273,326
3,30,12,10,1,26,1,63,165,228
3,30,12,20,1,26,1,53,125,178
3,30,12,30,1,27,1,64,85,149
3,30,12,40,1,27,1,63,68,131
3,30,12,50,1,27,1,56,53,109
3,30,13,0,1,27,1,57,33,90
3,30,13,10,1,27,1,64,31,95
3,30,13,20,1,27,1,83,30,113
3,30,13,30,1,28,1,150,35,185
3,30,13,40,1,28,1,254,40,294
3,30,13,50,1,28,1,262,42,304
3,30,14,0,1,28,1,127,30,157
3,30,14,10,1,28,1,102,43,145
3,30,14,20,1,29,1,110,41,151
3,30,14,30,1,29,1,87,45,132
3,30,14,40,1,29,1,79,40,119
3,30,14,50,1,29,1,73,45,118
3,30,15,0,1,29,1,71,51,122
3,30,15,10,1,30,1,81,46,127
3,30,15,20,1,30,1,83,40,123
3,30,15,30,1,30,1,91,72,163
3,30,15,40,1,30,1,139,170,309
3,30,15,50,1,30,1,146,219,365
3,30,16,0,1,30,1,92,138,230
3,30,16,10,1,30,1,85,111,196
3,30,16,20,1,30,1,85,77,162
3,30,16,30,1,30,1,71,71,142
3,30,16,40,1,31,1,76,53,129
3,30,16,50,1,31,1,65,56,121
3,30,17,0,1,31,1,68,60,128
3,30,17,10,1,31,1,74,52,126
3,30,17,20,1,31,1,77,58,135
3,30,17,30,1,31,1,90,73,163
3,30,17,40,1,31,1,83,275,358
3,30,17,50,1,31,1,89,259,348
3,30,18,0,1,31,1,86,181,267
3,30,18,10,1,31,1,88,136,224
3,30,18,20,1,31,1,84,89,173
3,30,18,30,1,31,1,109,86,195
3,30,18,40,1,31,1,193,77,270
3,30,18,50,1,31,1,176,69,245
3,30,19,0,1,30,1,149,66,215
3,30,19,10,1,30,1,124,60,184
3,30,19,20,1,30,1,107,63,170
3,30,19,30,1,30,1,87,59,146
3,30,19,40,1,30,1,96,57,153
3,30,19,50,1,30,1,85,62,147
3,30,20,0,1,29,1,78,61,139
3,30,20,10,1,29,1,83,67,150
3,30,20,20,1,29,1,82,58,140
3,30,20,30,1,29,1,67,89,156
3,30,20,40,1,29,1,64,217,281
3,30,20,50,1,29,1,62,260,322
3,30,21,0,1,28,1,42,170,212
3,30,21,10,1,28,1,53,131,184
3,30,21,20,1,28,1,30,121,151
3,30,21,30,1,28,1,25,74,99
3,30,21,40,1,28,1,20,70,90
3,30,21,50,1,28,1,18,83,101
3,30,22,0,1,27,1,14,76,90
3,30,22,10,1,27,1,14,76,90
3,30,22,20,1,27,1,18,49,67
3,30,22,30,1,27,1,14,31,45
3,30,22,40,1,27,1,9,21,30
3,30,22,50,1,27,1,10,12,22
3,30,23,0,1,26,1,9,10,19
3,30,23,10,1,26,1,7,11,18
3,30,23,20,1,26,1,6,11,17
3,30,23,30,1,26,1,2,9,11
3,30,23,40,1,26,1,1,11,12
3,30,23,50,1,26,1,1,3,4
3,31,0,0,1,21,1,3,1,4
3,31,0,10,1,21,1,2,2,4
3,31,0,20,1,21,1,2,2,4
3,31,0,30,1,21,1,1,0,1
3,31,0,40,1,21,1,3,1,4
3,31,0,50,1,21,1,0,2,2
3,31,1,0,1,21,1,2,1,3
3,31,1,10,1,21,1,0,0,0
3,31,1,20,1,21,1,1,0,1
3,31,1,30,1,21,1,1,0,1
3,31,1,40,1,21,1,2,2,4
3,31,1,50,1,21,1,2,1,3
3,31,2,0,1,21,1,1,2,3
3,31,2,10,1,21,1,2,0,2
3,31,2,20,1,21,1,0,0,0
3,31,2,30,1,21,1,1,1,2
3,31,2,40,1,21,1,1,1,2
3,31,2,50,1,20,1,0,0,0
3,31,3,0,1,20,1,1,1,2
3,31,3,10,1,20,1,0,1,1
3,31,3,20,1,20,1,1,2,3
3,31,3,30,1,20,1,2,0,2
3,31,3,40,1,20,1,2,2,4
3,31,3,50,1,20,1,2,0,2
3,31,4,0,1,20,1,0,0,0
3,31,4,10,1,20,1,1,2,3
3,31,4,20,1,20,1,1,2,3
3,31,4,30,1,20,1,2,2,4
3,31,4,40,1,21,1,2,0,2
3,31,4,50,1,21,1,1,1,2
3,31,5,0,1,21,1,1,1,2
3,31,5,10,1,21,1,0,1,1
3,31,5,20,1,21,1,1,1,2
3,31,5,30,1,21,1,3,2,5
3,31,5,40,1,21,1,1,0,1
3,31,5,50,1,22,1,4,0,4
3,31,6,0,1,22,1,3,2,5
3,31,6,10,1,22,1,2,2,4
3,31,6,20,1,22,1,7,1,8
3,31,6,30,1,22,1,7,4,11
3,31,6,40,1,22,1,13,1,14
3,31,6,50,1,22,1,42,1,43
3,31,7,0,1,22,1,66,3,69
3,31,7,10,1,23,1,81,1,82
3,31,7,20,1,23,1,116,2,118
3,31,7,30,1,23,1,283,2,285
3,31,7,40,1,23,1,576,3,579
3,31,7,50,1,23,1,569,3,572
3,31,8,0,1,23,1,281,7,288
3,31,8,10,1,23,1,129,8,137
3,31,8,20,1,23,1,98,10,108
3,31,8,30,1,24,1,88,15,103
3,31,8,40,1,24,1,89,12,101
3,31,8,50,1,24,1,83,14,97
3,31,9,0,1,24,1,83,15,98
3,31,9,10,1,24,1,90,18,108
3,31,9,20,1,24,1,158,27,185
3,31,9,30,1,24,1,209,42,251
3,31,9,40,1,24,1,239,123,362
3,31,9,50,1,24,1,184,195,379
3,31,10,0,1,24,1,124,142,266
3,31,10,10,1,25,1,76,87,163
3,31,10,20,1,25,1,77,65,142
3,31,10,30,1,25,1,68,47,115
3,31,10,40,1,25,1,68,48,116
3,31,10,50,1,25,1,63,40,103
3,31,11,0,1,25,1,75,34,109
3,31,11,10,1,25,1,58,35,93
3,31,11,20,1,25,1,66,39,105
3,31,11,30,1,26,1,67,77,144
3,31,11,40,1,26,1,68,237,305
3,31,11,50,1,26,1,60,294,354
3,31,12,0,1,26,1,54,290,344
3,31,12,10,1,26,1,53,191,244
3,31,12,20,1,26,1,60,116,176
3,31,12,30,1,27,1,68,78,146
3,31,12,40,1,27,1,58,74,132
3,31,12,50,1,27,1,60,47,107
3,31,13,0,1,27,1,60,28,88
3,31,13,10,1,27,1,65,32,97
3,31,13,20,1,27,1,90,36,126
3,31,13,30,1,28,1,144,34,178
3,31,13,40,1,28,1,248,40,288
3,31,13,50,1,28,1,270,41,311
3,31,14,0,1,28,1,141,34,175
3,31,14,10,1,28,1,109,45,154
3,31,14,20,1,29,1,96,41,137
3,31,14,30,1,29,1,76,38,114
3,31,14,40,1,29,1,77,49,126
3,31,14,50,1,29,1,76,38,114
3,31,15,0,1,29,1,74,42,116
3,31,15,10,1,30,1,75,36,111
3,31,15,20,1,30,1,86,41,127
3,31,15,30,1,30,1,92,60,152
3,31,15,40,1,30,1,153,160,313
3,31,15,50,1,30,1,169,202,371
3,31,16,0,1,30,1,93,134,227
3,31,16,10,1,30,1,100,122,222
3,31,16,20,1,30,1,70,89,159
3,31,16,30,1,30,1,65,62,127
3,31,16,40,1,31,1,74,59,133
3,31,16,50,1,31,1,65,58,123
3,31,17,0,1,31,1,72,53,125
3,31,17,10,1,31,1,60,52,112
3,31,17,20,1,31,1,80,52,132
3,31,17,30,1,31,1,76,83,159
3,31,17,40,1,31,1,97,235,332
3,31,17,50,1,31,1,94,227,321
3,31,18,0,1,31,1,90,214,304
3,31,18,10,1,31,1,79,155,234
3,31,18,20,1,31,1,99,88,187
3,31,18,30,1,31,1,122,89,211
3,31,18,40,1,31,1,202,74,276
3,31,18,50,1,31,1,185,72,257
3,31,19,0,1,30,1,145,64,209
3,31,19,10,1,30,1,116,54,170
3,31,19,20,1,30,1,102,57,159
3,31,19,30,1,30,1,83,63,146
3,31,19,40,1,30,1,87,59,146
3,31,19,50,1,30,1,76,57,133
3,31,20,0,1,29,1,85,64,149
3,31,20,10,1,29,1,76,59,135
3,31,20,20,1,29,1,86,64,150
3,31,20,30,1,29,1,71,85,156
3,31,20,40,1,29,1,65,216,281
3,31,20,50,1,29,1,60,277,337
3,31,21,0,1,28,1,53,162,215
3,31,21,10,1,28,1,47,124,171
3,31,21,20,1,28,1,29,119,148
3,31,21,30,1,28,1,22,77,99
3,31,21,40,1,28,1,19,80,99
3,31,21,50,1,28,1,18,81,99
3,31,22,0,1,27,1,16,89,105
3,31,22,10,1,27,1,13,67,80
3,31,22,20,1,27,1,17,52,69
3,31,22,30,1,27,1,12,38,50
3,31,22,40,1,27,1,10,20,30
3,31,22,50,1,27,1,10,14,24
3,31,23,0,1,26,1,11,10,21
3,31,23,10,1,26,1,8,13,21
3,31,23,20,1,26,1,4,12,16
3,31,23,30,1,26,1,3,7,10
3,31,23,40,1,26,1,2,8,10
3,31,23,50,1,26,1,0,3,3
4,1,0,0,1,20,0,1,2,3
4,1,0,10,1,20,0,1,2,3
4,1,0,20,1,20,0,2,1,3
4,1,0,30,1,20,0,0,0,0
4,1,0,40,1,20,0,0,2,2
4,1,0,50,1,20,0,2,1,3
4,1,1,0,1,19,0,0,2,2
4,1,1,10,1,19,0,1,2,3
4,1,1,20,1,19,0,1,0,1
4,1,1,30,1,19,0,2,2,4
4,1,1,40,1,19,0,1,1,2
4,1,1,50,1,19,0,0,0,0
4,1,2,0,1,18,0,0,1,1
4,1,2,10,1,18,0,2,1,3
4,1,2,20,1,18,0,1,1,2
4,1,2,30,1,18,0,1,2,3
4,1,2,40,1,18,0,1,2,3
4,1,2,50,1,18,0,2,0,2
4,1,3,0,1,18,0,1,0,1
4,1,3,10,1,18,0,0,1,1
4,1,3,20,1,18,0,1,2,3
4,1,3,30,1,18,0,1,2,3
4,1,3,40,1,18,0,1,2,3
4,1,3,50,1,18,0,1,0,1
4,1,4,0,1,18,0,1,2,3
4,1,4,10,1,18,0,0,1,1
4,1,4,20,1,18,0,1,0,1
4,1,4,30,1,18,0,2,1,3
4,1,4,40,1,18,0,2,2,4
4,1,4,50,1,18,0,2,1,3
4,1,5,0,1,19,0,1,1,2
4,1,5,10,1,19,0,1,2,3
4,1,5,20,1,19,0,1,0,1
4,1,5,30,1,19,0,2,1,3
4,1,5,40,1,19,0,2,1,3
4,1,5,50,1,19,0,3,2,5
4,1,6,0,1,19,0,5,2,7
4,1,6,10,1,19,0,7,1,8
4,1,6,20,1,19,0,8,2,10
4,1,6,30,1,19,0,10,3,13
4,1,6,40,1,19,0,13,0,13
4,1,6,50,1,19,0,11,4,15
4,1,7,0,1,19,0,13,0,13
4,1,7,10,1,19,0,23,1,24
4,1,7,20,1,20,0,44,1,45
4,1,7,30,1,20,0,45,3,48
4,1,7,40,1,20,0,62,2,64
4,1,7,50,1,20,0,48,3,51
4,1,8,0,1,20,0,41,3,44
4,1,8,10,1,20,0,39,2,41
4,1,8,20,1,20,0,28,2,30
4,1,8,30,1,21,0,30,3,33
4,1,8,40,1,21,0,30,5,35
4,1,8,50,1,21,0,28,3,31
4,1,9,0,1,21,0,33,4,37
4,1,9,10,1,21,0,33,4,37
4,1,9,20,1,21,0,30,5,35
4,1,9,30,1,21,0,34,12,46
4,1,9,40,1,21,0,39,14,53
4,1,9,50,1,21,0,37,8,45
4,1,10,0,1,21,0,30,14,44
4,1,10,10,1,21,0,21,12,33
4,1,10,20,1,21,0,23,10,33
4,1,10,30,1,22,0,21,11,32
4,1,10,40,1,22,0,19,15,34
4,1,10,50,1,23,0,16,18,34
4,1,11,0,1,24,0,15,18,33
4,1,11,10,1,24,0,18,20,38
4,1,11,20,1,24,0,10,19,29
4,1,11,30,1,25,0,13,19,32
4,1,11,40,1,25,0,12,21,33
4,1,11,50,1,25,0,13,31,44
4,1,12,0,1,26,0,9,34,43
4,1,12,10,1,26,0,13,28,41
4,1,12,20,1,26,0,11,26,37
4,1,12,30,1,26,0,14,29,43
4,1,12,40,1,27,0,13,29,42
4,1,12,50,1,27,0,9,29,38
4,1,13,0,1,27,0,10,22,32
4,1,13,10,1,28,0,12,16,28
4,1,13,20,1,28,0,15,16,31
4,1,13,30,1,28,0,16,15,31
4,1,13,40,1,29,0,23,20,43
4,1,13,50,1,29,0,21,21,42
4,1,14,0,1,30,0,25,20,45
4,1,14,10,1,30,0,20,21,41
4,1,14,20,1,30,0,16,16,32
4,1,14,30,1,31,0,13,15,28
4,1,14,40,1,31,0,18,12,30
4,1,14,50,1,31,0,17,15,32
4,1,15,0,1,31,0,20,9,29
4,1,15,10,1,31,0,23,12,35
4,1,15,20,1,31,0,21,13,34
4,1,15,30,1,31,0,29,16,45
4,1,15,40,1,31,0,22,18,40
4,1,15,50,1,31,0,31,18,49
4,1,16,0,1,31,0,25,17,42
4,1,16,10,1,31,0,26,17,43
4,1,16,20,1,31,0,22,15,37
4,1,16,30,1,31,0,29,12,41
4,1,16,40,1,31,0,27,9,36
4,1,16,50,1,31,0,35,14,49
4,1,17,0,1,31,0,32,16,48
4,1,17,10,1,31,0,29,23,52
4,1,17,20,1,30,0,35,22,57
4,1,17,30,1,30,0,31,21,52
4,1,17,40,1,30,0,38,32,70
4,1,17,50,1,29,0,34,38,72
4,1,18,0,1,29,0,48,37,85
4,1,18,10,1,29,0,47,29,76
4,1,18,20,1,29,0,48,30,78
4,1,18,30,1,29,0,43,29,72
4,1,18,40,1,28,0,34,29,63
4,1,18,50,1,28,0,38,27,65
4,1,19,0,1,28,0,32,21,53
4,1,19,10,1,27,0,28,18,46
4,1,19,20,1,27,0,23,17,40
4,1,19,30,1,26,0,22,21,43
4,1,19,40,1,26,0,27,18,45
4,1,19,50,1,25,0,23,18,41
4,1,20,0,1,24,0,23,23,46
4,1,20,10,1,24,0,15,22,37
4,1,20,20,1,24,0,18,20,38
4,1,20,30,1,24,0,16,28,44
4,1,20,40,1,24,0,14,34,48
4,1,20,50,1,24,0,13,32,45
4,1,21,0,1,24,0,11,34,45
4,1,21,10,1,24,0,14,29,43
4,1,21,20,1,24,0,11,24,35
4,1,21,30,1,24,0,11,24,35
4,1,21,40,1,24,0,6,42,48
4,1,21,50,1,23,0,7,36,43
4,1,22,0,1,23,0,4,35,39
4,1,22,10,1,23,0,4,32,36
4,1,22,20,1,23,0,4,25,29
4,1,22,30,1,23,0,3,18,21
4,1,22,40,1,23,0,3,12,15
4,1,22,50,1,23,0,3,9,12
4,1,23,0,1,22,0,1,6,7
4,1,23,10,1,22,0,1,6,7
4,1,23,20,1,22,0,0,2,2
4,1,23,30,1,22,0,1,2,3
4,1,23,40,1,22,0,2,2,4
4,1,23,50,1,22,0,1,0,1
4,2,0,0,1,20,0,1,2,3
4,2,0,10,1,20,0,2,1,3
4,2,0,20,1,20,0,1,0,1
4,2,0,30,1,20,0,1,1,2
4,2,0,40,1,20,0,0,2,2
4,2,0,50,1,20,0,1,0,1
4,2,1,0,1,19,0,2,1,3
4,2,1,10,1,19,0,1,2,3
4,2,1,20,1,19,0,2,2,4
4,2,1,30,1,19,0,2,1,3
4,2,1,40,1,19,0,0,2,2
4,2,1,50,1,19,0,0,2,2
4,2,2,0,1,18,0,1,2,3
4,2,2,10,1,18,0,1,0,1
4,2,2,20,1,18,0,2,1,3
4,2,2,30,1,18,0,1,0,1
4,2,2,40,1,18,0,1,1,2
4,2,2,50,1,18,0,1,1,2
4,2,3,0,1,18,0,0,0,0
4,2,3,10,1,18,0,2,0,2
4,2,3,20,1,18,0,1,0,1
4,2,3,30,1,18,0,2,0,2
4,2,3,40,1,18,0,0,2,2
4,2,3,50,1,18,0,2,1,3
4,2,4,0,1,18,0,0,2,2
4,2,4,10,1,18,0,2,1,3
4,2,4,20,1,18,0,2,2,4
4,2,4,30,1,18,0,0,2,2
4,2,4,40,1,18,0,0,0,0
4,2,4,50,1,18,0,0,1,1
4,2,5,0,1,19,0,1,0,1
4,2,5,10,1,19,0,1,2,3
4,2,5,20,1,19,0,3,1,4
4,2,5,30,1,19,0,0,2,2
4,2,5,40,1,19,0,2,1,3
4,2,5,50,1,19,0,4,0,4
4,2,6,0,1,19,0,5,2,7
4,2,6,10,1,19,0,9,1,10
4,2,6,20,1,19,0,7,0,7
4,2,6,30,1,19,0,8,3,11
4,2,6,40,1,19,0,11,2,13
4,2,6,50,1,19,0,8,3,11
4,2,7,0,1,19,0,17,2,19
4,2,7,10,1,19,0,21,2,23
4,2,7,20,1,20,0,46,1,47
4,2,7,30,1,20,0,50,4,54
4,2,7,40,1,20,0,60,4,64
4,2,7,50,1,20,0,63,2,65
4,2,8,0,1,20,0,44,6,50
4,2,8,10,1,20,0,44,2,46
4,2,8,20,1,20,0,34,2,36
4,2,8,30,1,21,0,36,1,37
4,2,8,40,1,21,0,31,5,36
4,2,8,50,1,21,0,34,3,37
4,2,9,0,1,21,0,33,4,37
4,2,9,10,1,21,0,29,5,34
4,2,9,20,1,21,0,30,7,37
4,2,9,30,1,21,0,33,14,47
4,2,9,40,1,21,0,37,15,52
4,2,9,50,1,21,0,39,11,50
4,2,10,0,1,21,0,34,17,51
4,2,10,10,1,21,0,25,13,38
4,2,10,20,1,21,0,24,8,32
4,2,10,30,1,22,0,21,14,35
4,2,10,40,1,22,0,22,15,37
4,2,10,50,1,23,0,21,16,37
4,2,11,0,1,24,0,15,17,32
4,2,11,10,1,24,0,15,18,33
4,2,11,20,1,24,0,11,19,30
4,2,11,30,1,25,0,17,19,36
4,2,11,40,1,25,0,9,24,33
4,2,11,50,1,25,0,13,33,46
4,2,12,0,1,26,0,13,30,43
4,2,12,10,1,26,0,14,27,41
4,2,12,20,1,26,0,13,27,40
4,2,12,30,1,26,0,15,26,41
4,2,12,40,1,27,0,12,30,42
4,2,12,50,1,27,0,10,30,40
4,2,13,0,1,27,0,8,22,30
4,2,13,10,1,28,0,10,17,27
4,2,13,20,1,28,0,14,16,30
4,2,13,30,1,28,0,18,15,33
4,2,13,40,1,29,0,26,16,42
4,2,13,50,1,29,0,22,18,40
4,2,14,0,1,30,0,23,16,39
4,2,14,10,1,30,0,20,18,38
4,2,14,20,1,30,0,15,17,32
4,2,14,30,1,31,0,14,19,33
4,2,14,40,1,31,0,17,15,32
4,2,14,50,1,31,0,16,15,31
4,2,15,0,1,31,0,21,13,34
4,2,15,10,1,31,0,22,14,36
4,2,15,20,1,31,0,24,15,39
4,2,15,30,1,31,0,29,15,44
4,2,15,40,1,31,0,25,16,41
4,2,15,50,1,31,0,28,15,43
4,2,16,0,1,31,0,21,13,34
4,2,16,10,1,31,0,25,17,42
4,2,16,20,1,31,0,24,12,36
4,2,16,30,1,31,0,29,11,40
4,2,16,40,1,31,0,29,12,41
4,2,16,50,1,31,0,33,14,47
4,2,17,0,1,31,0,31,19,50
4,2,17,10,1,31,0,32,21,53
4,2,17,20,1,30,0,38,20,58
4,2,17,30,1,30,0,37,25,62
4,2,17,40,1,30,0,30,30,60
4,2,17,50,1,29,0,34,33,67
4,2,18,0,1,29,0,52,30,82
4,2,18,10,1,29,0,45,32,77
4,2,18,20,1,29,0,40,26,66
4,2,18,30,1,29,0,39,32,71
4,2,18,40,1,28,0,44,27,71
4,2,18,50,1,28,0,41,26,67
4,2,19,0,1,28,0,31,23,54
4,2,19,10,1,27,0,25,22,47
4,2,19,20,1,27,0,26,20,46
4,2,19,30,1,26,0,26,19,45
4,2,19,40,1,26,0,24,18,42
4,2,19,50,1,25,0,21,19,40
4,2,20,0,1,24,0,25,22,47
4,2,20,10,1,24,0,17,23,40
4,2,20,20,1,24,0,18,26,44
4,2,20,30,1,24,0,19,26,45
4,2,20,40,1,24,0,16,27,43
4,2,20,50,1,24,0,16,27,43
4,2,21,0,1,24,0,11,33,44
4,2,21,10,1,24,0,15,30,45
4,2,21,20,1,24,0,13,25,38
4,2,21,30,1,24,0,12,26,38
4,2,21,40,1,24,0,9,43,52
4,2,21,50,1,23,0,9,43,52
4,2,22,0,1,23,0,7,41,48
4,2,22,10,1,23,0,3,33,36
4,2,22,20,1,23,0,3,25,28
4,2,22,30,1,23,0,3,16,19
4,2,22,40,1,23,0,1,14,15
4,2,22,50,1,23,0,4,8,12
4,2,23,0,1,22,0,2,7,9
4,2,23,10,1,22,0,2,5,7
4,2,23,20,1,22,0,0,1,1
4,2,23,30,1,22,0,2,1,3
4,2,23,40,1,22,0,2,3,5
4,2,23,50,1,22,0,1,0,1
4,3,0,0,1,21,1,4,2,6
4,3,0,10,1,21,1,4,2,6
4,3,0,20,1,21,1,4,1,5
4,3,0,30,1,21,1,0,2,2
4,3,0,40,1,21,1,3,0,3
4,3,0,50,1,21,1,0,2,2
4,3,1,0,1,21,1,0,1,1
4,3,1,10,1,21,1,1,1,2
4,3,1,20,1,21,1,0,1,1
4,3,1,30,1,21,1,0,0,0
4,3,1,40,1,21,1,2,1,3
4,3,1,50,1,21,1,2,2,4
4,3,2,0,1,21,1,0,0,0
4,3,2,10,1,21,1,1,2,3
4,3,2,20,1,21,1,1,0,1
4,3,2,30,1,21,1,1,1,2
4,3,2,40,1,21,1,1,1,2
4,3,2,50,1,20,1,0,2,2
4,3,3,0,1,20,1,1,0,1
4,3,3,10,1,20,1,2,0,2
4,3,3,20,1,20,1,2,2,4
4,3,3,30,1,20,1,2,1,3
4,3,3,40,1,20,1,0,1,1
4,3,3,50,1,20,1,0,0,0
4,3,4,0,1,20,1,1,2,3
4,3,4,10,1,20,1,1,0,1
4,3,4,20,1,20,1,0,1,1
4,3,4,30,1,20,1,0,2,2
4,3,4,40,1,21,1,1,1,2
4,3,4,50,1,21,1,2,2,4
4,3,5,0,1,21,1,2,1,3
4,3,5,10,1,21,1,1,1,2
4,3,5,20,1,21,1,1,1,2
4,3,5,30,1,21,1,2,1,3
4,3,5,40,1,21,1,0,2,2
4,3,5,50,1,22,1,5,2,7
4,3,6,0,1,22,1,2,4,6
4,3,6,10,1,22,1,4,3,7
4,3,6,20,1,22,1,6,1,7
4,3,6,30,1,22,1,6,2,8
4,3,6,40,1,22,1,12,1,13
4,3,6,50,1,22,1,33,0,33
4,3,7,0,1,22,1,56,4,60
4,3,7,10,1,23,1,100,0,100
4,3,7,20,1,23,1,98,2,100
4,3,7,30,1,23,1,333,1,334
4,3,7,40,1,23,1,566,5,571
4,3,7,50,1,23,1,608,6,614
4,3,8,0,1,23,1,315,8,323
4,3,8,10,1,23,1,129,8,137
4,3,8,20,1,23,1,103,11,114
4,3,8,30,1,24,1,82,15,97
4,3,8,40,1,24,1,85,13,98
4,3,8,50,1,24,1,76,10,86
4,3,9,0,1,24,1,75,16,91
4,3,9,10,1,24,1,87,15,102
4,3,9,20,1,24,1,163,26,189
4,3,9,30,1,24,1,202,41,243
4,3,9,40,1,24,1,261,115,376
4,3,9,50,1,24,1,197,177,374
4,3,10,0,1,24,1,147,160,307
4,3,10,10,1,25,1,89,93,182
4,3,10,20,1,25,1,67,66,133
4,3,10,30,1,25,1,55,54,109
4,3,10,40,1,25,1,61,41,102
4,3,10,50,1,25,1,60,42,102
4,3,11,0,1,25,1,61,42,103
4,3,11,10,1,25,1,59,37,96
4,3,11,20,1,25,1,63,45,108
4,3,11,30,1,26,1,76,65,141
4,3,11,40,1,26,1,78,241,319
4,3,11,50,1,26,1,71,265,336
4,3,12,0,1,26,1,58,250,308
4,3,12,10,1,26,1,57,159,216
4,3,12,20,1,26,1,65,116,181
4,3,12,30,1,27,1,65,81,146
4,3,12,40,1,27,1,52,67,119
4,3,12,50,1,27,1,63,47,110
4,3,13,0,1,27,1,66,30,96
4,3,13,10,1,27,1,66,36,102
4,3,13,20,1,27,1,93,32,125
4,3,13,30,1,28,1,150,30,180
4,3,13,40,1,28,1,237,32,269
4,3,13,50,1,28,1,226,36,262
4,3,14,0,1,28,1,113,27,140
4,3,14,10,1,28,1,111,44,155
4,3,14,20,1,29,1,99,40,139
4,3,14,30,1,29,1,93,45,138
4,3,14,40,1,29,1,78,43,121
4,3,14,50,1,29,1,64,44,108
4,3,15,0,1,29,1,67,46,113
4,3,15,10,1,30,1,79,36,115
4,3,15,20,1,30,1,81,46,127
4,3,15,30,1,30,1,75,75,150
4,3,15,40,1,30,1,142,168,310
4,3,15,50,1,30,1,141,210,351
4,3,16,0,1,30,1,108,161,269
4,3,16,10,1,30,1,81,107,188
4,3,16,20,1,30,1,71,87,158
4,3,16,30,1,30,1,75,77,152
4,3,16,40,1,31,1,65,54,119
4,3,16,50,1,31,1,65,58,123
4,3,17,0,1,31,1,71,51,122
4,3,17,10,1,31,1,71,50,121
4,3,17,20,1,31,1,68,50,118
4,3,17,30,1,31,1,85,93,178
4,3,17,40,1,31,1,80,226,306
4,3,17,50,1,31,1,88,279,367
4,3,18,0,1,31,1,104,218,322
4,3,18,10,1,31,1,84,149,233
4,3,18,20,1,31,1,84,90,174
4,3,18,30,1,31,1,101,96,197
4,3,18,40,1,31,1,175,64,239
4,3,18,50,1,31,1,148,75,223
4,3,19,0,1,30,1,146,56,202
4,3,19,10,1,30,1,124,67,191
4,3,19,20,1,30,1,109,63,172
4,3,19,30,1,30,1,96,57,153
4,3,19,40,1,30,1,96,57,153
4,3,19,50,1,30,1,84,66,150
4,3,20,0,1,29,1,76,72,148
4,3,20,10,1,29,1,82,66,148
4,3,20,20,1,29,1,74,68,142
4,3,20,30,1,29,1,71,100,171
4,3,20,40,1,29,1,58,176,234
4,3,20,50,1,29,1,55,237,292
4,3,21,0,1,28,1,49,143,192
4,3,21,10,1,28,1,55,133,188
4,3,21,20,1,28,1,30,120,150
4,3,21,30,1,28,1,25,69,94
4,3,21,40,1,28,1,17,80,97
4,3,21,50,1,28,1,20,88,108
4,3,22,0,1,27,1,14,94,108
4,3,22,10,1,27,1,16,68,84
4,3,22,20,1,27,1,18,51,69
4,3,22,30,1,27,1,15,32,47
4,3,22,40,1,27,1,11,23,34
4,3,22,50,1,27,1,10,12,22
4,3,23,0,1,26,1,11,13,24
4,3,23,10,1,26,1,7,14,21
4,3,23,20,1,26,1,6,10,16
4,3,23,30,1,26,1,3,10,13
4,3,23,40,1,26,1,1,10,11
4,3,23,50,1,26,1,1,3,4
4,4,0,0,1,21,1,3,1,4
4,4,0,10,1,21,1,2,2,4
4,4,0,20,1,21,1,2,3,5
4,4,0,30,1,21,1,1,2,3
4,4,0,40,1,21,1,2,1,3
4,4,0,50,1,21,1,2,1,3
4,4,1,0,1,21,1,1,1,2
4,4,1,10,1,21,1,1,0,1
4,4,1,20,1,21,1,2,2,4
4,4,1,30,1,21,1,1,0,1
4,4,1,40,1,21,1,2,0,2
4,4,1,50,1,21,1,0,2,2
4,4,2,0,1,21,1,1,2,3
4,4,2,10,1,21,1,2,1,3
4,4,2,20,1,21,1,1,1,2
4,4,2,30,1,21,1,0,0,0
4,4,2,40,1,21,1,0,0,0
4,4,2,50,1,20,1,1,1,2
4,4,3,0,1,20,1,1,1,2
4,4,3,10,1,20,1,1,1,2
4,4,3,20,1,20,1,2,1,3
4,4,3,30,1,20,1,1,1,2
4,4,3,40,1,20,1,2,2,4
4,4,3,50,1,20,1,1,0,1
4,4,4,0,1,20,1,2,2,4
4,4,4,10,1,20,1,2,2,4
4,4,4,20,1,20,1,2,1,3
4,4,4,30,1,20,1,1,0,1
4,4,4,40,1,21,1,0,0,0
4,4,4,50,1,21,1,2,1,3
4,4,5,0,1,21,1,1,2,3
4,4,5,10,1,21,1,0,2,2
4,4,5,20,1,21,1,2,1,3
4,4,5,30,1,21,1,3,1,4
4,4,5,40,1,21,1,1,0,1
4,4,5,50,1,22,1,4,1,5
4,4,6,0,1,22,1,2,4,6
4,4,6,10,1,22,1,2,1,3
4,4,6,20,1,22,1,6,1,7
4,4,6,30,1,22,1,5,2,7
4,4,6,40,1,22,1,14,1,15
