timestamp,weather,tem,weekday,holiday,dor,teab,cnt
2023/3/10 15:10,0,27,1,0,16,7,23
2023/3/10 15:20,0,27,1,0,17,9,26
2023/3/10 15:30,0,27,1,0,16,12,28
2023/3/10 15:40,0,27,1,0,30,38,68
2023/3/10 15:50,0,27,1,0,35,47,82
2023/3/10 16:00,0,27,1,0,23,29,52
2023/3/10 16:10,0,27,1,0,17,25,42
2023/3/10 16:20,0,27,1,0,17,15,32
2023/3/10 16:30,0,27,1,0,15,14,29
2023/3/10 16:40,0,27,1,0,15,13,28
2023/3/10 16:50,0,26,1,0,16,13,29
2023/3/10 17:00,0,25,1,0,15,13,28
2023/3/10 17:10,0,25,1,0,15,11,26
2023/3/10 17:20,0,24,1,0,16,12,28
2023/3/10 17:30,0,24,1,0,17,18,35
2023/3/10 17:40,0,24,1,0,17,47,64
2023/3/10 17:50,0,23,1,0,19,52,71
2023/3/10 18:00,0,23,1,0,18,40,58
2023/3/10 18:10,0,23,1,0,18,27,45
2023/3/10 18:20,0,23,1,0,21,17,38
2023/3/10 18:30,0,23,1,0,22,18,40
2023/3/10 18:40,0,23,1,0,31,15,46
2023/3/10 18:50,0,22,1,0,32,12,44
2023/3/10 19:00,0,22,1,0,24,12,36
2023/3/10 19:10,0,22,1,0,25,13,38
2023/3/10 19:20,0,22,1,0,21,12,33
2023/3/10 19:30,0,21,1,0,18,11,29
2023/3/10 19:40,0,21,1,0,20,10,30
2023/3/10 19:50,0,21,1,0,16,11,27
2023/3/10 20:00,0,20,1,0,15,14,29
2023/3/10 20:10,0,20,1,0,15,14,29
2023/3/10 20:20,0,20,1,0,16,11,27
2023/3/10 20:30,0,20,1,0,13,20,33
2023/3/10 20:40,0,20,1,0,12,39,51
2023/3/10 20:50,0,20,1,0,12,49,61
2023/3/10 21:00,0,20,1,0,9,29,38
2023/3/10 21:10,0,19,1,0,9,28,37
2023/3/10 21:20,0,19,1,0,6,23,29
2023/3/10 21:30,0,19,1,0,4,12,16
2023/3/10 21:40,0,19,1,0,4,13,17
2023/3/10 21:50,0,19,1,0,4,17,21
2023/3/10 22:00,0,19,1,0,3,18,21
2023/3/10 22:10,0,19,1,0,3,17,20
2023/3/10 22:20,0,19,1,0,3,9,12
2023/3/10 22:30,0,19,1,0,3,6,9
2023/3/10 22:40,1,19,1,0,9,13,22
2023/3/10 22:50,1,18,1,0,5,12,17
2023/3/10 23:00,1,18,1,0,6,14,20
2023/3/10 23:10,1,18,1,0,7,12,19
2023/3/10 23:20,1,18,1,0,6,8,14
2023/3/10 23:30,1,18,1,0,3,9,12
2023/3/10 23:40,1,18,1,0,2,9,11
2023/3/10 23:50,1,18,1,0,1,5,6
2023/3/11 0:00,1,17,0,0,3,2,5
2023/3/11 0:10,1,17,0,0,2,2,4
2023/3/11 0:20,1,17,0,0,1,0,1
2023/3/11 0:30,1,17,0,0,2,2,4
2023/3/11 0:40,1,17,0,0,2,2,4
2023/3/11 0:50,1,16,0,0,1,0,1
2023/3/11 1:00,1,16,0,0,0,0,0
2023/3/11 1:10,1,16,0,0,0,1,1
2023/3/11 1:20,1,16,0,0,1,0,1
2023/3/11 1:30,1,16,0,0,0,0,0
2023/3/11 1:40,1,15,0,0,0,0,0
2023/3/11 1:50,1,15,0,0,2,0,2
2023/3/11 2:00,1,15,0,0,0,1,1
2023/3/11 2:10,1,15,0,0,2,0,2
2023/3/11 2:20,1,15,0,0,2,1,3
2023/3/11 2:30,1,15,0,0,0,1,1
2023/3/11 2:40,1,14,0,0,0,2,2
2023/3/11 2:50,1,14,0,0,0,1,1
2023/3/11 3:00,1,14,0,0,1,0,1
2023/3/11 3:10,1,14,0,0,0,0,0
2023/3/11 3:20,1,14,0,0,0,0,0
2023/3/11 3:30,1,14,0,0,1,2,3
2023/3/11 3:40,1,14,0,0,1,1,2
2023/3/11 3:50,1,14,0,0,0,0,0
2023/3/11 4:00,1,14,0,0,2,0,2
2023/3/11 4:10,1,15,0,0,2,2,4
2023/3/11 4:20,1,15,0,0,0,1,1
2023/3/11 4:30,1,15,0,0,1,2,3
2023/3/11 4:40,1,15,0,0,2,1,3
2023/3/11 4:50,1,15,0,0,1,2,3
2023/3/11 5:00,1,15,0,0,1,2,3
2023/3/11 5:10,1,15,0,0,2,0,2
2023/3/11 5:20,1,15,0,0,2,0,2
2023/3/11 5:30,1,15,0,0,2,1,3
2023/3/11 5:40,1,15,0,0,2,2,4
2023/3/11 5:50,1,15,0,0,3,0,3
2023/3/11 6:00,1,16,0,0,5,0,5
2023/3/11 6:10,1,16,0,0,7,2,9
2023/3/11 6:20,1,16,0,0,6,0,6
2023/3/11 6:30,1,16,0,0,8,4,12
2023/3/11 6:40,1,17,0,0,11,2,13
2023/3/11 6:50,1,17,0,0,8,3,11
2023/3/11 7:00,1,17,0,0,16,2,18
2023/3/11 7:10,1,17,0,0,21,1,22
2023/3/11 7:20,1,17,0,0,40,1,41
2023/3/11 7:30,1,17,0,0,56,3,59
2023/3/11 7:40,1,17,0,0,64,3,67
2023/3/11 7:50,1,17,0,0,61,1,62
2023/3/11 8:00,1,18,0,0,44,3,47
2023/3/11 8:10,1,18,0,0,37,4,41
2023/3/11 8:20,1,18,0,0,30,0,30
2023/3/11 8:30,1,18,0,0,33,3,36
2023/3/11 8:40,1,18,0,0,28,4,32
2023/3/11 8:50,1,18,0,0,30,5,35
2023/3/11 9:00,1,18,0,0,35,3,38
2023/3/11 9:10,1,19,0,0,31,5,36
2023/3/11 9:20,1,19,0,0,32,6,38
2023/3/11 9:30,1,19,0,0,35,12,47
2023/3/11 9:40,1,19,0,0,38,14,52
2023/3/11 9:50,1,19,0,0,34,12,46
2023/3/11 10:00,1,19,0,0,38,15,53
2023/3/11 10:10,1,20,0,0,23,9,32
2023/3/11 10:20,1,20,0,0,19,9,28
2023/3/11 10:30,1,20,0,0,24,12,36
2023/3/11 10:40,1,20,0,0,20,15,35
2023/3/11 10:50,1,20,0,0,20,17,37
2023/3/11 11:00,1,21,0,0,16,16,32
2023/3/11 11:10,1,21,0,0,16,16,32
2023/3/11 11:20,1,21,0,0,13,17,30
2023/3/11 11:30,1,21,0,0,16,19,35
2023/3/11 11:40,1,21,0,0,12,24,36
2023/3/11 11:50,1,21,0,0,14,30,44
2023/3/11 12:00,1,21,0,0,9,29,38
2023/3/11 12:10,1,21,0,0,12,27,39
2023/3/11 12:20,1,22,0,0,11,30,41
2023/3/11 12:30,1,22,0,0,14,30,44
2023/3/11 12:40,1,22,0,0,13,33,46
2023/3/11 12:50,1,22,0,0,9,30,39
2023/3/11 13:00,1,22,0,0,9,23,32
2023/3/11 13:10,1,22,0,0,10,19,29
2023/3/11 13:20,1,22,0,0,14,18,32
2023/3/11 13:30,1,22,0,0,14,16,30
2023/3/11 13:40,1,22,0,0,26,18,44
2023/3/11 13:50,1,22,0,0,26,18,44
2023/3/11 14:00,1,22,0,0,24,21,45
2023/3/11 14:10,1,22,0,0,15,20,35
2023/3/11 14:20,1,21,0,0,16,17,33
2023/3/11 14:30,1,21,0,0,17,17,34
2023/3/11 14:40,1,21,0,0,15,14,29
2023/3/11 14:50,1,21,0,0,19,15,34
2023/3/11 15:00,1,21,0,0,21,9,30
2023/3/11 15:10,1,21,0,0,22,13,35
2023/3/11 15:20,1,21,0,0,20,16,36
2023/3/11 15:30,1,20,0,0,28,14,42
2023/3/11 15:40,1,20,0,0,20,21,41
2023/3/11 15:50,1,20,0,0,27,15,42
2023/3/11 16:00,1,20,0,0,26,15,41
2023/3/11 16:10,1,20,0,0,25,14,39
2023/3/11 16:20,1,20,0,0,27,14,41
2023/3/11 16:30,1,20,0,0,30,13,43
2023/3/11 16:40,1,20,0,0,28,11,39
2023/3/11 16:50,1,20,0,0,30,15,45
2023/3/11 17:00,1,20,0,0,34,15,49
2023/3/11 17:10,1,19,0,0,35,22,57
2023/3/11 17:20,1,19,0,0,35,24,59
2023/3/11 17:30,1,19,0,0,41,26,67
2023/3/11 17:40,1,19,0,0,30,34,64
2023/3/11 17:50,1,18,0,0,33,32,65
2023/3/11 18:00,1,18,0,0,48,29,77
2023/3/11 18:10,1,18,0,0,37,30,67
2023/3/11 18:20,1,18,0,0,41,30,71
2023/3/11 18:30,1,18,0,0,46,26,72
2023/3/11 18:40,1,18,0,0,38,27,65
2023/3/11 18:50,1,18,0,0,38,30,68
2023/3/11 19:00,1,17,0,0,34,21,55
2023/3/11 19:10,1,17,0,0,25,20,45
2023/3/11 19:20,1,17,0,0,24,18,42
2023/3/11 19:30,1,17,0,0,26,20,46
2023/3/11 19:40,1,17,0,0,25,21,46
2023/3/11 19:50,1,17,0,0,23,17,40
2023/3/11 20:00,1,17,0,0,24,19,43
2023/3/11 20:10,1,16,0,0,19,21,40
2023/3/11 20:20,1,16,0,0,15,21,36
2023/3/11 20:30,1,16,0,0,19,25,44
2023/3/11 20:40,1,16,0,0,16,34,50
2023/3/11 20:50,1,16,0,0,17,33,50
2023/3/11 21:00,1,16,0,0,11,37,48
2023/3/11 21:10,1,16,0,0,13,29,42
2023/3/11 21:20,1,15,0,0,10,27,37
2023/3/11 21:30,1,15,0,0,8,25,33
2023/3/11 21:40,1,15,0,0,9,41,50
2023/3/11 21:50,1,15,0,0,7,39,46
2023/3/11 22:00,1,15,0,0,7,39,46
2023/3/11 22:10,1,15,0,0,5,29,34
2023/3/11 22:20,1,15,0,0,2,29,31
2023/3/11 22:30,1,14,0,0,2,18,20
2023/3/11 22:40,1,14,0,0,2,13,15
2023/3/11 22:50,1,14,0,0,4,9,13
2023/3/11 23:00,1,14,0,0,3,4,7
2023/3/11 23:10,1,14,0,0,3,4,7
2023/3/11 23:20,1,14,0,0,1,1,2
2023/3/11 23:30,1,14,0,0,0,2,2
2023/3/11 23:40,1,13,0,0,2,3,5
2023/3/11 23:50,1,13,0,0,2,1,3
2023/3/12 0:00,1,13,0,0,2,1,3
2023/3/12 0:10,1,13,0,0,1,1,2
2023/3/12 0:20,1,13,0,0,0,1,1
2023/3/12 0:30,1,13,0,0,1,0,1
2023/3/12 0:40,1,12,0,0,2,1,3
2023/3/12 0:50,1,12,0,0,1,1,2
2023/3/12 1:00,1,11,0,0,0,2,2
2023/3/12 1:10,1,11,0,0,0,0,0
2023/3/12 1:20,1,11,0,0,0,0,0
2023/3/12 1:30,1,11,0,0,1,2,3
2023/3/12 1:40,1,11,0,0,2,1,3
2023/3/12 1:50,1,11,0,0,2,2,4
2023/3/12 2:00,1,11,0,0,0,0,0
2023/3/12 2:10,1,11,0,0,2,2,4
2023/3/12 2:20,1,11,0,0,2,0,2
2023/3/12 2:30,1,10,0,0,2,1,3
2023/3/12 2:40,1,10,0,0,1,1,2
2023/3/12 2:50,1,10,0,0,2,1,3
2023/3/12 3:00,1,10,0,0,1,2,3
2023/3/12 3:10,1,10,0,0,0,0,0
2023/3/12 3:20,1,10,0,0,0,0,0
2023/3/12 3:30,1,10,0,0,0,1,1
2023/3/12 3:40,1,10,0,0,1,1,2
2023/3/12 3:50,1,10,0,0,1,0,1
2023/3/12 4:00,1,10,0,0,1,0,1
2023/3/12 4:10,1,10,0,0,0,0,0
2023/3/12 4:20,1,10,0,0,2,0,2
2023/3/12 4:30,1,10,0,0,2,1,3
2023/3/12 4:40,1,10,0,0,0,0,0
2023/3/12 4:50,1,11,0,0,0,2,2
2023/3/12 5:00,1,11,0,0,0,2,2
2023/3/12 5:10,1,11,0,0,2,2,4
2023/3/12 5:20,1,11,0,0,2,2,4
2023/3/12 5:30,1,11,0,0,1,1,2
2023/3/12 5:40,1,11,0,0,1,2,3
2023/3/12 5:50,1,12,0,0,2,0,2
2023/3/12 6:00,1,12,0,0,4,0,4
2023/3/12 6:10,1,12,0,0,7,2,9
2023/3/12 6:20,1,12,0,0,6,2,8
2023/3/12 6:30,1,12,0,0,8,3,11
2023/3/12 6:40,1,12,0,0,13,2,15
2023/3/12 6:50,1,12,0,0,9,3,12
2023/3/12 7:00,1,12,0,0,13,1,14
2023/3/12 7:10,1,13,0,0,22,2,24
2023/3/12 7:20,1,13,0,0,40,2,42
2023/3/12 7:30,1,13,0,0,46,5,51
2023/3/12 7:40,1,13,0,0,62,4,66
2023/3/12 7:50,1,13,0,0,50,3,53
2023/3/12 8:00,1,13,0,0,46,6,52
2023/3/12 8:10,1,13,0,0,40,3,43
2023/3/12 8:20,1,13,0,0,29,0,29
2023/3/12 8:30,1,13,0,0,31,3,34
2023/3/12 8:40,1,14,0,0,30,4,34
2023/3/12 8:50,1,14,0,0,35,4,39
2023/3/12 9:00,1,14,0,0,31,3,34
2023/3/12 9:10,1,14,0,0,37,7,44
2023/3/12 9:20,1,14,0,0,37,5,42
2023/3/12 9:30,1,15,0,0,36,12,48
2023/3/12 9:40,1,15,0,0,39,15,54
2023/3/12 9:50,1,15,0,0,41,8,49
2023/3/12 10:00,1,15,0,0,30,19,49
2023/3/12 10:10,1,15,0,0,27,13,40
2023/3/12 10:20,1,15,0,0,20,9,29
2023/3/12 10:30,1,15,0,0,20,10,30
2023/3/12 10:40,1,15,0,0,21,15,36
2023/3/12 10:50,1,16,0,0,18,16,34
2023/3/12 11:00,1,16,0,0,13,18,31
2023/3/12 11:10,1,16,0,0,14,15,29
2023/3/12 11:20,1,16,0,0,14,21,35
2023/3/12 11:30,1,16,0,0,13,21,34
2023/3/12 11:40,1,16,0,0,12,22,34
2023/3/12 11:50,1,16,0,0,12,33,45
2023/3/12 12:00,1,17,0,0,12,37,49
2023/3/12 12:10,1,17,0,0,12,26,38
2023/3/12 12:20,1,17,0,0,13,28,41
2023/3/12 12:30,1,17,0,0,15,34,49
2023/3/12 12:40,1,17,0,0,10,34,44
2023/3/12 12:50,1,18,0,0,8,29,37
2023/3/12 13:00,1,18,0,0,11,22,33
2023/3/12 13:10,1,18,0,0,13,18,31
2023/3/12 13:20,1,18,0,0,16,16,32
2023/3/12 13:30,1,18,0,0,15,15,30
2023/3/12 13:40,1,18,0,0,29,15,44
2023/3/12 13:50,1,18,0,0,23,17,40
2023/3/12 14:00,1,18,0,0,24,18,42
2023/3/12 14:10,1,19,0,0,20,21,41
2023/3/12 14:20,1,19,0,0,14,14,28
2023/3/12 14:30,1,19,0,0,15,14,29
2023/3/12 14:40,1,19,0,0,18,16,34
2023/3/12 14:50,1,19,0,0,19,14,33
2023/3/12 15:00,1,19,0,0,23,12,35
2023/3/12 15:10,1,19,0,0,26,12,38
2023/3/12 15:20,1,19,0,0,23,12,35
2023/3/12 15:30,1,19,0,0,28,18,46
2023/3/12 15:40,1,19,0,0,22,17,39
2023/3/12 15:50,1,19,0,0,29,16,45
2023/3/12 16:00,1,19,0,0,24,15,39
2023/3/12 16:10,1,18,0,0,24,16,40
2023/3/12 16:20,1,18,0,0,26,12,38
2023/3/12 16:30,1,18,0,0,30,13,43
2023/3/12 16:40,1,18,0,0,25,13,38
2023/3/12 16:50,1,18,0,0,32,16,48
2023/3/12 17:00,1,18,0,0,40,15,55
2023/3/12 17:10,1,18,0,0,28,23,51
2023/3/12 17:20,1,17,0,0,42,19,61
2023/3/12 17:30,1,17,0,0,34,23,57
2023/3/12 17:40,1,17,0,0,39,31,70
2023/3/12 17:50,1,17,0,0,35,33,68
2023/3/12 18:00,1,17,0,0,50,30,80
2023/3/12 18:10,1,17,0,0,41,31,72
2023/3/12 18:20,1,17,0,0,38,29,67
2023/3/12 18:30,1,16,0,0,42,30,72
2023/3/12 18:40,1,16,0,0,39,28,67
2023/3/12 18:50,1,16,0,0,37,31,68
2023/3/12 19:00,1,16,0,0,36,22,58
2023/3/12 19:10,1,16,0,0,28,23,51
2023/3/12 19:20,1,16,0,0,22,18,40
2023/3/12 19:30,1,16,0,0,25,20,45
2023/3/12 19:40,1,15,0,0,24,17,41
2023/3/12 19:50,1,15,0,0,24,15,39
2023/3/12 20:00,1,15,0,0,22,24,46
2023/3/12 20:10,1,15,0,0,20,22,42
2023/3/12 20:20,1,14,0,0,14,22,36
2023/3/12 20:30,1,14,0,0,14,29,43
2023/3/12 20:40,1,14,0,0,18,32,50
2023/3/12 20:50,1,14,0,0,15,34,49
2023/3/12 21:00,1,14,0,0,13,32,45
2023/3/12 21:10,1,14,0,0,17,30,47
2023/3/12 21:20,1,14,0,0,12,26,38
2023/3/12 21:30,1,14,0,0,12,21,33
2023/3/12 21:40,1,13,0,0,9,43,52
2023/3/12 21:50,1,13,0,0,10,42,52
2023/3/12 22:00,1,13,0,0,5,33,38
2023/3/12 22:10,1,13,0,0,5,35,40
2023/3/12 22:20,1,13,0,0,4,28,32
2023/3/12 22:30,1,13,0,0,3,19,22
2023/3/12 22:40,1,12,0,0,2,12,14
2023/3/12 22:50,1,12,0,0,2,9,11
2023/3/12 23:00,1,12,0,0,2,7,9
2023/3/12 23:10,1,12,0,0,1,4,5
2023/3/12 23:20,1,12,0,0,1,2,3
2023/3/12 23:30,1,11,0,0,1,1,2
2023/3/12 23:40,1,11,0,0,2,3,5
2023/3/12 23:50,1,11,0,0,0,1,1
2023/3/13 0:00,1,11,1,0,3,2,5
2023/3/13 0:10,1,11,1,0,3,0,3
2023/3/13 0:20,1,11,1,0,2,3,5
2023/3/13 0:30,1,11,1,0,2,0,2
2023/3/13 0:40,1,11,1,0,3,2,5
2023/3/13 0:50,1,11,1,0,1,2,3
2023/3/13 1:00,1,11,1,0,2,2,4
2023/3/13 1:10,1,10,1,0,2,1,3
2023/3/13 1:20,1,10,1,0,1,2,3
2023/3/13 1:30,1,10,1,0,0,1,1
2023/3/13 1:40,1,10,1,0,2,0,2
2023/3/13 1:50,1,10,1,0,0,0,0
2023/3/13 2:00,1,9,1,0,0,0,0
2023/3/13 2:10,1,9,1,0,1,0,1
2023/3/13 2:20,1,9,1,0,2,2,4
2023/3/13 2:30,1,9,1,0,0,0,0
2023/3/13 2:40,1,9,1,0,1,0,1
2023/3/13 2:50,1,9,1,0,1,1,2
2023/3/13 3:00,1,9,1,0,2,0,2
2023/3/13 3:10,1,9,1,0,2,0,2
2023/3/13 3:20,1,8,1,0,0,1,1
2023/3/13 3:30,1,8,1,0,1,1,2
2023/3/13 3:40,1,8,1,0,2,2,4
2023/3/13 3:50,1,8,1,0,1,0,1
2023/3/13 4:00,1,8,1,0,1,0,1
2023/3/13 4:10,1,8,1,0,0,1,1
2023/3/13 4:20,1,8,1,0,2,1,3
2023/3/13 4:30,1,8,1,0,2,0,2
2023/3/13 4:40,1,8,1,0,0,1,1
2023/3/13 4:50,1,8,1,0,1,1,2
2023/3/13 5:00,1,8,1,0,1,0,1
2023/3/13 5:10,1,8,1,0,1,2,3
2023/3/13 5:20,1,8,1,0,2,0,2
2023/3/13 5:30,1,9,1,0,1,2,3
2023/3/13 5:40,1,9,1,0,2,1,3
2023/3/13 5:50,1,9,1,0,5,2,7
2023/3/13 6:00,1,9,1,0,4,2,6
2023/3/13 6:10,1,9,1,0,2,2,4
2023/3/13 6:20,1,9,1,0,6,3,9
2023/3/13 6:30,1,9,1,0,5,4,9
2023/3/13 6:40,1,10,1,0,11,2,13
2023/3/13 6:50,1,10,1,0,34,2,36
2023/3/13 7:00,1,10,1,0,66,3,69
2023/3/13 7:10,1,10,1,0,80,2,82
2023/3/13 7:20,1,10,1,0,114,3,117
2023/3/13 7:30,1,11,1,0,315,1,316
2023/3/13 7:40,1,11,1,0,518,5,523
2023/3/13 7:50,1,11,1,0,565,3,568
2023/3/13 8:00,1,11,1,0,326,6,332
2023/3/13 8:10,1,12,1,0,130,12,142
2023/3/13 8:20,1,12,1,0,90,8,98
2023/3/13 8:30,1,13,1,0,84,15,99
2023/3/13 8:40,1,13,1,0,72,13,85
2023/3/13 8:50,1,13,1,0,78,13,91
2023/3/13 9:00,1,13,1,0,79,13,92
2023/3/13 9:10,1,13,1,0,86,18,104
2023/3/13 9:20,1,13,1,0,139,30,169
2023/3/13 9:30,1,14,1,0,211,43,254
2023/3/13 9:40,1,14,1,0,240,117,357
2023/3/13 9:50,1,14,1,0,189,176,365
2023/3/13 10:00,1,14,1,0,145,144,289
2023/3/13 10:10,1,14,1,0,91,87,178
2023/3/13 10:20,1,15,1,0,67,72,139
2023/3/13 10:30,1,15,1,0,60,45,105
2023/3/13 10:40,1,15,1,0,70,49,119
2023/3/13 10:50,1,15,1,0,75,43,118
2023/3/13 11:00,1,15,1,0,70,40,110
2023/3/13 11:10,1,16,1,0,58,39,97
2023/3/13 11:20,1,16,1,0,63,47,110
2023/3/13 11:30,1,16,1,0,60,72,132
2023/3/13 11:40,1,16,1,0,70,212,282
2023/3/13 11:50,1,16,1,0,71,252,323
2023/3/13 12:00,1,17,1,0,63,246,309
2023/3/13 12:10,1,17,1,0,59,191,250
2023/3/13 12:20,1,17,1,0,67,120,187
2023/3/13 12:30,1,17,1,0,66,81,147
2023/3/13 12:40,1,17,1,0,60,69,129
2023/3/13 12:50,1,17,1,0,63,48,111
2023/3/13 13:00,1,18,1,0,61,27,88
2023/3/13 13:10,1,18,1,0,62,34,96
2023/3/13 13:20,1,18,1,0,84,32,116
2023/3/13 13:30,1,18,1,0,177,35,212
2023/3/13 13:40,1,18,1,0,253,32,285
2023/3/13 13:50,1,18,1,0,256,35,291
2023/3/13 14:00,1,18,1,0,112,28,140
2023/3/13 14:10,1,19,1,0,94,39,133
2023/3/13 14:20,1,19,1,0,98,44,142
2023/3/13 14:30,1,19,1,0,84,40,124
2023/3/13 14:40,1,19,1,0,69,49,118
2023/3/13 14:50,1,19,1,0,65,41,106
2023/3/13 15:00,1,20,1,0,73,45,118
2023/3/13 15:10,1,20,1,0,78,45,123
2023/3/13 15:20,1,20,1,0,77,38,115
2023/3/13 15:30,1,21,1,0,85,63,148
2023/3/13 15:40,1,21,1,0,133,190,323
2023/3/13 15:50,1,21,1,0,171,210,381
2023/3/13 16:00,1,21,1,0,94,153,247
2023/3/13 16:10,1,21,1,0,91,131,222
2023/3/13 16:20,1,21,1,0,70,76,146
2023/3/13 16:30,1,21,1,0,65,60,125
2023/3/13 16:40,1,21,1,0,66,53,119
2023/3/13 16:50,1,21,1,0,68,67,135
2023/3/13 17:00,1,21,1,0,83,64,147
2023/3/13 17:10,1,21,1,0,78,60,138
2023/3/13 17:20,1,21,1,0,83,60,143
2023/3/13 17:30,1,21,1,0,81,86,167
2023/3/13 17:40,1,21,1,0,81,246,327
2023/3/13 17:50,1,21,1,0,91,283,374
2023/3/13 18:00,1,21,1,0,83,194,277
2023/3/13 18:10,1,21,1,0,82,139,221
2023/3/13 18:20,1,20,1,0,82,108,190
2023/3/13 18:30,1,20,1,0,121,89,210
2023/3/13 18:40,1,20,1,0,175,77,252
2023/3/13 18:50,1,20,1,0,177,71,248
2023/3/13 19:00,1,20,1,0,141,61,202
2023/3/13 19:10,1,19,1,0,124,54,178
2023/3/13 19:20,1,19,1,0,103,56,159
2023/3/13 19:30,1,19,1,0,87,56,143
2023/3/13 19:40,1,19,1,0,88,55,143
2023/3/13 19:50,1,19,1,0,75,56,131
2023/3/13 20:00,1,19,1,0,73,60,133
2023/3/13 20:10,1,19,1,0,91,59,150
2023/3/13 20:20,1,19,1,0,76,58,134
2023/3/13 20:30,1,19,1,0,67,92,159
2023/3/13 20:40,1,19,1,0,65,190,255
2023/3/13 20:50,1,19,1,0,48,225,273
2023/3/13 21:00,1,19,1,0,53,143,196
2023/3/13 21:10,1,18,1,0,47,135,182
2023/3/13 21:20,1,18,1,0,30,102,132
2023/3/13 21:30,1,18,1,0,21,61,82
2023/3/13 21:40,1,18,1,0,18,77,95
2023/3/13 21:50,1,18,1,0,20,74,94
2023/3/13 22:00,1,18,1,0,14,79,93
2023/3/13 22:10,1,18,1,0,15,70,85
2023/3/13 22:20,1,18,1,0,15,54,69
2023/3/13 22:30,1,18,1,0,15,37,52
2023/3/13 22:40,1,18,1,0,11,22,33
2023/3/13 22:50,1,18,1,0,11,13,24
2023/3/13 23:00,1,18,1,0,12,12,24
2023/3/13 23:10,1,17,1,0,7,13,20
2023/3/13 23:20,1,17,1,0,6,9,15
2023/3/13 23:30,1,17,1,0,1,7,8
2023/3/13 23:40,1,17,1,0,3,10,13
2023/3/13 23:50,1,17,1,0,2,5,7
2023/3/14 0:00,1,16,1,0,4,0,4
2023/3/14 0:10,1,16,1,0,3,0,3
2023/3/14 0:20,1,16,1,0,3,3,6
2023/3/14 0:30,1,16,1,0,2,0,2
2023/3/14 0:40,1,16,1,0,3,0,3
2023/3/14 0:50,1,16,1,0,2,2,4
2023/3/14 1:00,1,16,1,0,1,0,1
2023/3/14 1:10,1,16,1,0,1,0,1
2023/3/14 1:20,1,16,1,0,1,1,2
2023/3/14 1:30,1,16,1,0,0,0,0
2023/3/14 1:40,1,16,1,0,1,0,1
2023/3/14 1:50,1,16,1,0,1,2,3
2023/3/14 2:00,1,15,1,0,2,0,2
2023/3/14 2:10,1,15,1,0,2,2,4
2023/3/14 2:20,1,15,1,0,0,0,0
2023/3/14 2:30,1,15,1,0,2,1,3
2023/3/14 2:40,1,15,1,0,1,2,3
2023/3/14 2:50,1,14,1,0,0,0,0
2023/3/14 3:00,1,14,1,0,0,0,0
2023/3/14 3:10,1,14,1,0,2,0,2
2023/3/14 3:20,1,14,1,0,1,0,1
2023/3/14 3:30,1,14,1,0,0,2,2
2023/3/14 3:40,1,14,1,0,2,2,4
2023/3/14 3:50,1,14,1,0,0,2,2
2023/3/14 4:00,1,14,1,0,2,2,4
2023/3/14 4:10,1,14,1,0,0,2,2
2023/3/14 4:20,1,14,1,0,0,2,2
2023/3/14 4:30,1,14,1,0,1,1,2
2023/3/14 4:40,1,14,1,0,2,1,3
2023/3/14 4:50,1,15,1,0,0,0,0
2023/3/14 5:00,1,15,1,0,1,0,1
2023/3/14 5:10,1,15,1,0,2,0,2
2023/3/14 5:20,1,15,1,0,1,1,2
2023/3/14 5:30,1,15,1,0,1,1,2
2023/3/14 5:40,1,15,1,0,0,2,2
2023/3/14 5:50,1,15,1,0,5,0,5
2023/3/14 6:00,1,16,1,0,4,3,7
2023/3/14 6:10,1,16,1,0,4,2,6
2023/3/14 6:20,1,16,1,0,4,1,5
2023/3/14 6:30,1,16,1,0,4,3,7
2023/3/14 6:40,1,16,1,0,11,2,13
2023/3/14 6:50,1,16,1,0,33,0,33
2023/3/14 7:00,1,17,1,0,64,3,67
2023/3/14 7:10,1,17,1,0,86,1,87
2023/3/14 7:20,1,17,1,0,108,1,109
2023/3/14 7:30,1,17,1,0,312,2,314
2023/3/14 7:40,1,17,1,0,518,5,523
2023/3/14 7:50,1,17,1,0,676,6,682
2023/3/14 8:00,1,17,1,0,279,7,286
2023/3/14 8:10,1,18,1,0,134,8,142
2023/3/14 8:20,1,18,1,0,98,11,109
2023/3/14 8:30,1,18,1,0,75,11,86
2023/3/14 8:40,1,18,1,0,81,12,93
2023/3/14 8:50,1,18,1,0,72,11,83
2023/3/14 9:00,1,18,1,0,80,17,97
2023/3/14 9:10,1,19,1,0,75,18,93
2023/3/14 9:20,1,19,1,0,162,31,193
2023/3/14 9:30,1,19,1,0,243,47,290
2023/3/14 9:40,1,19,1,0,277,118,395
2023/3/14 9:50,1,19,1,0,188,167,355
2023/3/14 10:00,1,19,1,0,132,153,285
2023/3/14 10:10,1,19,1,0,79,104,183
2023/3/14 10:20,1,20,1,0,86,73,159
2023/3/14 10:30,1,20,1,0,66,45,111
2023/3/14 10:40,1,20,1,0,62,46,108
2023/3/14 10:50,1,20,1,0,76,40,116
2023/3/14 11:00,1,21,1,0,63,34,97
2023/3/14 11:10,1,21,1,0,57,35,92
2023/3/14 11:20,1,21,1,0,54,42,96
2023/3/14 11:30,1,21,1,0,61,70,131
2023/3/14 11:40,1,21,1,0,70,222,292
2023/3/14 11:50,1,21,1,0,64,265,329
2023/3/14 12:00,1,22,1,0,52,234,286
